index,question_id,dataset,true_answer,llm_answer,is_correct,reasoning_length,process_time_seconds
92,q_92,Emergency_Department,30,30,True,277,5.791969
93,q_93,Emergency_Department,57,57,True,283,6.173033
94,q_94,Emergency_Department,37,37,True,216,4.69988
95,q_95,Emergency_Department,35,35,True,1308,5.559303
96,q_96,Emergency_Department,23,23,True,1128,3.791344
97,q_97,Emergency_Department,20,20,True,156,5.171031
98,q_98,Emergency_Department,24,23,False,113,3.825604
99,q_99,Emergency_Department,30,30,True,241,6.697584
100,q_100,Emergency_Department,57,57,True,166,4.809196
101,q_101,Emergency_Department,37,37,True,138,5.457411
102,q_102,Emergency_Department,35,36,False,115,3.910644
103,q_103,Emergency_Department,23,23,True,76,3.252856
104,q_104,Emergency_Department,20,20,True,111,4.171902
105,q_105,Emergency_Department,24,23,False,82,3.994135
106,q_106,Emergency_Department,30,18,False,74,4.73945
107,q_107,Emergency_Department,57,57,True,104,3.926368
108,q_108,Emergency_Department,37,37,True,256,5.009377
109,q_109,Emergency_Department,35,35,True,161,5.381112
110,q_110,Emergency_Department,23,23,True,734,2.873645
111,q_111,Emergency_Department,20,20,True,176,5.096901
112,q_112,Emergency_Department,24,23,False,322,3.989305
113,q_113,UMDvsUNC,34,6,False,1439,4.338256
114,q_114,UMDvsUNC,69,69,True,231,4.181497
115,q_115,UMDvsUNC,35,32,False,18,7.897623
116,q_116,UMDvsUNC,14,14,True,218,3.62589
117,q_117,UMDvsUNC,15,15,True,315,3.603804
118,q_118,UMDvsUNC,23,23,True,126,6.011346
119,q_119,UMDvsUNC,16,10,False,177,5.318048
120,q_120,UMDvsUNC,10,10,True,159,4.197978
121,q_121,UMDvsUNC,34,34,True,257,1.57248
122,q_122,UMDvsUNC,69,69,True,175,4.00078
123,q_123,UMDvsUNC,35,35,True,159,5.670343
124,q_124,UMDvsUNC,14,14,True,187,3.736309
125,q_125,UMDvsUNC,15,15,True,232,3.680023
126,q_126,UMDvsUNC,23,26,False,89,6.740739
127,q_127,UMDvsUNC,10,10,True,167,3.762154
128,q_128,UMDvsUNC,indeterminate,indeterminate,True,288,6.095319
129,q_129,UMDvsUNC,34,34,True,1008,3.473326
130,q_130,UMDvsUNC,69,69,True,236,3.468721
131,q_131,UMDvsUNC,35,21,False,215,5.042649
132,q_132,UMDvsUNC,14,14,True,223,3.925646
133,q_133,UMDvsUNC,15,15,True,149,3.505402
134,q_134,UMDvsUNC,15,15,True,151,5.699223
135,q_135,UMDvsUNC,indeterminate,indeterminate,True,247,4.698968
136,q_136,UMDvsUNC,indeterminate,indeterminate,True,315,7.197495
137,q_137,UMDvsUNC,34,34,True,580,2.552979
138,q_138,UMDvsUNC,69,69,True,343,4.323403
139,q_139,UMDvsUNC,35,35,True,319,4.429972
140,q_140,UMDvsUNC,14,14,True,234,4.709476
141,q_141,UMDvsUNC,15,15,True,161,2.977877
142,q_142,UMDvsUNC,15,15,True,1177,3.432161
143,q_143,UMDvsUNC,indeterminate,indeterminate,True,215,3.841975
144,q_144,UMDvsUNC,indeterminate,indeterminate,True,329,6.01448
145,q_145,UMDvsUNC,34,34,True,79,3.562176
146,q_146,UMDvsUNC,69,69,True,207,3.982528
147,q_147,UMDvsUNC,35,35,True,442,5.558084
148,q_148,UMDvsUNC,indeterminate,34,False,325,6.544226
149,q_149,UMDvsUNC,indeterminate,34,False,234,5.52571
150,q_150,UMDvsUNC,indeterminate,69,False,201,4.154667
151,q_151,UMDvsUNC,indeterminate,indeterminate,True,246,5.216749
152,q_152,UMDvsUNC,indeterminate,,False,370,5.76512
153,q_153,UMDvsUNC,34,34,True,105,3.142157
154,q_154,UMDvsUNC,69,69,True,180,3.679442
155,q_155,UMDvsUNC,35,35,True,156,4.190162
156,q_156,UMDvsUNC,indeterminate,69,False,243,5.121948
157,q_157,UMDvsUNC,indeterminate,indeterminate,True,375,5.520667
158,q_158,UMDvsUNC,indeterminate,69,False,77,3.547996
159,q_159,UMDvsUNC,indeterminate,indeterminate,True,192,5.999099
160,q_160,UMDvsUNC,indeterminate,indeterminate,True,356,5.68423
161,q_161,UMDvsUNC,34,7,False,214,7.358137
162,q_162,UMDvsUNC,60,27,False,159,4.408348
163,q_163,UMDvsUNC,23,23,True,283,7.061411
164,q_164,UMDvsUNC,24,32,False,1637,5.931058
165,q_165,UMDvsUNC,53,52,False,227,5.214134
166,q_166,UMDvsUNC,8,8,True,1867,5.63304
167,q_167,UMDvsUNC,4,4,True,102,4.397173
168,q_168,UMDvsUNC,34,24,False,153,3.999511
169,q_169,UMDvsUNC,69,16,False,117,4.891754
170,q_170,UMDvsUNC,22,22,True,190,6.545712
171,q_171,UMDvsUNC,24,16,False,100,6.349713
172,q_172,UMDvsUNC,49,22,False,89,5.649184
173,q_173,UMDvsUNC,8,8,True,171,5.430271
174,q_174,UMDvsUNC,indeterminate,indeterminate,True,189,4.646952
175,q_175,UMDvsUNC,34,34,True,203,3.640995
176,q_176,UMDvsUNC,69,22,False,187,6.091435
177,q_177,UMDvsUNC,22,22,True,102,3.83923
178,q_178,UMDvsUNC,24,24,True,189,4.191401
179,q_179,UMDvsUNC,49,30,False,148,8.985036
180,q_180,UMDvsUNC,indeterminate,indeterminate,True,281,4.073044
181,q_181,UMDvsUNC,indeterminate,indeterminate,True,290,6.828397
182,q_182,UMDvsUNC,34,34,True,166,5.266006
183,q_183,UMDvsUNC,69,22,False,136,5.608972
184,q_184,UMDvsUNC,22,22,True,94,3.493181
185,q_185,UMDvsUNC,24,24,True,325,4.238822
186,q_186,UMDvsUNC,49,30,False,235,6.078439
187,q_187,UMDvsUNC,indeterminate,indeterminate,True,289,5.173926
188,q_188,UMDvsUNC,indeterminate,indeterminate,True,267,5.073201
189,q_189,UMDvsUNC,34,34,True,166,2.723074
190,q_190,UMDvsUNC,69,46,False,271,5.502334
191,q_191,UMDvsUNC,22,22,True,192,4.470742
192,q_192,UMDvsUNC,24,24,True,96,3.486833
193,q_193,UMDvsUNC,34,34,True,128,3.160749
194,q_194,UMDvsUNC,indeterminate,indeterminate,True,420,5.331559
195,q_195,UMDvsUNC,indeterminate,indeterminate,True,226,4.679733
196,q_196,UMDvsUNC,34,34,True,422,4.544612
197,q_197,UMDvsUNC,69,46,False,18,9.868635
198,q_198,UMDvsUNC,22,22,True,142,2.788685
199,q_199,UMDvsUNC,24,24,True,208,3.492631
200,q_200,UMDvsUNC,34,24,False,124,3.497914
201,q_201,UMDvsUNC,indeterminate,indeterminate,True,302,4.900315
202,q_202,UMDvsUNC,indeterminate,indeterminate,True,252,5.050104
203,q_203,UMDvsUNC,1,1,True,177,4.48454
204,q_204,UMDvsUNC,21,21,True,357,8.272498
205,q_205,UMDvsUNC,33,32,False,135,3.504259
206,q_206,UMDvsUNC,28,28,True,18,5.115567
207,q_207,UMDvsUNC,42,42,True,18,3.864627
208,q_208,UMDvsUNC,indeterminate,21,False,286,6.660744
209,q_209,UMDvsUNC,21,21,True,638,4.938745
210,q_210,UMDvsUNC,1,1,True,120,4.032789
211,q_211,UMDvsUNC,21,21,True,284,8.931165
212,q_212,UMDvsUNC,50,50,True,305,6.400155
213,q_213,UMDvsUNC,27,27,True,1419,5.875891
214,q_214,UMDvsUNC,34,28,False,136,3.675061
215,q_215,UMDvsUNC,indeterminate,21,False,115,4.485124
216,q_216,UMDvsUNC,16,16,True,162,5.95824
217,q_217,UMDvsUNC,1,1,True,181,3.980523
218,q_218,UMDvsUNC,25,25,True,169,6.965979
219,q_219,UMDvsUNC,43,43,True,202,3.966729
220,q_220,UMDvsUNC,31,31,True,270,5.764576
221,q_221,UMDvsUNC,39,39,True,135,3.300712
222,q_222,UMDvsUNC,indeterminate,12,False,301,5.131531
223,q_223,UMDvsUNC,22,X,False,18,3.5441
224,q_224,UMDvsUNC,1,1,True,227,4.922549
225,q_225,UMDvsUNC,19,37,False,142,6.282818
226,q_226,UMDvsUNC,34,34,True,165,4.264733
227,q_227,UMDvsUNC,35,37,False,78,4.529874
228,q_228,UMDvsUNC,39,37,False,117,3.239104
229,q_229,UMDvsUNC,indeterminate,indeterminate,True,305,5.603089
230,q_230,UMDvsUNC,28,28,True,1480,5.187283
231,q_231,UMDvsUNC,1,1,True,1055,5.016758
232,q_232,UMDvsUNC,19,21,False,281,8.557935
233,q_233,UMDvsUNC,34,34,True,154,5.356599
234,q_234,UMDvsUNC,30,"28 + 8 = 36 However based on the OCR text and re-reading, Made shot 20 and made shot 8 and made free throw 3 and 11  are seen, but only made shot has a direct quantification",False,125,4.960442
235,q_235,UMDvsUNC,40,40,True,18,2.813047
236,q_236,UMDvsUNC,3,3,True,1261,4.180173
237,q_237,UMDvsUNC,22,20,False,204,5.690014
238,q_238,UMDvsUNC,1,1,True,141,3.418725
239,q_239,UMDvsUNC,23,31,False,87,5.537352
240,q_240,UMDvsUNC,40,54,False,993,4.24141
241,q_241,UMDvsUNC,29,27,False,224,6.575344
242,q_242,UMDvsUNC,43,43,True,18,7.12075
243,q_243,UMDvsUNC,indeterminate,indeterminate,True,233,5.352169
244,q_244,UMDvsUNC,19,22,False,2069,7.050305
