dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
Foursquare_NYC,SentenTree,20.0,fast food->start,337,0.0,1.0,1.0
Foursquare_NYC,SentenTree,20.0,restaurant->start,137,0.0,1.0,1.0
Foursquare_NYC,SentenTree,25.0,exit->start,325,0.0,1.0,1.0
Foursquare_NYC,SentenTree,25.0,fast food->start,337,0.0,1.0,1.0
Foursquare_NYC,SentenTree,30.0,fast food->start,337,0.0,1.0,1.0
VAST,CoreFlow,5.0,entrance->ranger-base,6,0.0,3.0,3.0
VAST,CoreFlow,5.0,exit->ranger-base,6,0.0,1.0,1.0
VAST,CoreFlow,10.0,entrance->exit,6,0.0,1.0,1.0
VAST,SentenTree,10.0,general gate->ranger-stop,11,1.0,2.0,1.0
VAST,SentenTree,10.0,ranger-stop->general gate,70,0.0,1.0,1.0
VAST,SentenTree,15.0,entrance->exit,21,0.0,1.0,1.0
VAST,SentenTree,20.0,general gate->general gate,60,0.0,1.0,1.0
career,CoreFlow,5.0,conference->exit,16,0.0,1.0,1.0
career,CoreFlow,5.0,conference->journal,7,0.0,1.0,1.0
career,CoreFlow,5.0,exit->professor,8,0.0,1.0,1.0
career,CoreFlow,5.0,exit->professor,25,0.0,1.0,1.0
career,CoreFlow,5.0,journal->exit,5,0.0,1.0,1.0
career,CoreFlow,10.0,conference->exit,16,0.0,1.0,1.0
career,CoreFlow,10.0,conference->journal,5,0.0,1.0,1.0
career,CoreFlow,10.0,exit->journal,2,0.0,1.0,1.0
career,CoreFlow,10.0,exit->professor,25,0.0,1.0,1.0
career,CoreFlow,10.0,exit->start,40,0.0,1.0,1.0
career,CoreFlow,10.0,ms->professor,40,0.0,1.0,1.0
career,CoreFlow,10.0,start->ms,40,0.0,1.0,1.0
career,CoreFlow,15.0,conference->journal,7,0.0,1.0,1.0
career,CoreFlow,15.0,conference->professor,25,0.0,1.0,1.0
career,CoreFlow,15.0,ms->professor,40,0.0,1.0,1.0
career,CoreFlow,15.0,professor->exit,7,0.0,1.0,1.0
career,CoreFlow,15.0,professor->journal,8,0.0,1.0,1.0
career,CoreFlow,15.0,start->ms,40,0.0,1.0,1.0
career,CoreFlow,20.0,conference->professor,25,0.0,1.0,1.0
career,CoreFlow,20.0,exit->start,9,0.0,1.0,1.0
career,SentenTree,15.0,conference->conference,33,0.0,1.0,1.0
career,SentenTree,15.0,conference->journal,25,0.0,1.0,1.0
career,SentenTree,15.0,conference->professor,8,0.0,1.0,1.0
career,SentenTree,15.0,journal->conference,20,0.0,1.0,1.0
career,SentenTree,15.0,journal->exit,8,0.0,1.0,1.0
career,SentenTree,15.0,ms->conference,38,0.0,1.0,1.0
career,SentenTree,15.0,professor->journal,7,0.0,1.0,1.0
career,SentenTree,20.0,journal->conference,20,0.0,1.0,1.0
career,SentenTree,20.0,ms->conference,38,0.0,1.0,1.0
career,SentenTree,25.0,conference->conference,25,0.0,1.0,1.0
career,SentenTree,25.0,ms->conference,38,0.0,1.0,1.0
career,Sequence Synopsis,10.0,assistant professor,5,0.0,1.0,1.0
career,Sequence Synopsis,10.0,conference,2,0.0,1.0,1.0
career,Sequence Synopsis,15.0,assistant professor,7,0.0,1.0,1.0
career,Sequence Synopsis,15.0,assistant professor,20,0.0,1.0,1.0
career,Sequence Synopsis,15.0,associate professor,5,1.0,2.0,1.0
career,Sequence Synopsis,15.0,conference,8,3.0,4.0,1.0
career,Sequence Synopsis,15.0,conference,13,1.0,2.0,1.0
career,Sequence Synopsis,15.0,conference,18,1.0,2.0,1.0
career,Sequence Synopsis,15.0,ms,8,2.0,3.0,1.0
career,Sequence Synopsis,30.0,assistant professor,13,1.0,2.0,1.0
career,Sequence Synopsis,30.0,associate professor,13,1.0,2.0,1.0
career,Sequence Synopsis,30.0,conference,3,1.0,2.0,1.0
career,Sequence Synopsis,30.0,conference,7,1.0,2.0,1.0
career,Sequence Synopsis,30.0,conference,8,3.0,7.0,4.0
career,Sequence Synopsis,30.0,conference,9,1.0,2.0,1.0
career,Sequence Synopsis,30.0,conference,12,1.0,2.0,1.0
career,Sequence Synopsis,30.0,conference,14,1.0,2.0,1.0
career,Sequence Synopsis,30.0,journal,4,1.0,2.0,1.0
career,Sequence Synopsis,30.0,journal,11,1.0,2.0,1.0
career,Sequence Synopsis,30.0,phd,13,1.0,2.0,1.0
chicago_baseball,CoreFlow,15.0,chicago offense->opponent offense,167,0.0,1.0,1.0
chicago_baseball,CoreFlow,15.0,opponent offense->start,168,0.0,1.0,1.0
chicago_baseball,CoreFlow,25.0,chicago offense->opponent offense,167,0.0,1.0,1.0
chicago_baseball,SentenTree,10.0,chicago offense->exit,45,0.0,1.0,1.0
chicago_baseball,SentenTree,10.0,chicago offense->made shot-2,18,0.0,1.0,1.0
chicago_baseball,SentenTree,10.0,defensive rebound->exit,18,0.0,1.0,1.0
chicago_baseball,SentenTree,10.0,opponent offense->chicago offense,168,0.0,1.0,1.0
chicago_baseball,SentenTree,15.0,made shot-2->chicago offense,49,0.0,1.0,1.0
chicago_baseball,SentenTree,15.0,opponent offense->chicago offense,168,0.0,1.0,1.0
chicago_baseball,SentenTree,20.0,chicago offense->defensive rebound,104,0.0,1.0,1.0
chicago_baseball,SentenTree,20.0,defensive rebound->exit,63,0.0,1.0,1.0
chicago_baseball,SentenTree,20.0,exit->start,43,0.0,1.0,1.0
chicago_baseball,SentenTree,20.0,made shot-2->missed shot-2,43,0.0,1.0,1.0
chicago_baseball,SentenTree,30.0,chicago offense->defensive rebound,104,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,25.0,made shot-2,6,1.0,2.0,1.0
chicago_baseball,Sequence Synopsis,25.0,made shot-3,2,0.0,1.0,1.0
chicago_baseball,Sequence Synopsis,30.0,chicago offense,123,0.0,1.0,1.0
emergency_dataset,CoreFlow,5.0,die->icu,36,0.0,1.0,1.0
emergency_dataset,CoreFlow,5.0,exit->start,100,0.0,1.0,1.0
emergency_dataset,CoreFlow,25.0,arrival->discharge-alive,38,0.0,1.0,1.0
emergency_dataset,CoreFlow,25.0,die->icu,36,0.0,1.0,1.0
emergency_dataset,CoreFlow,25.0,emergency->start,100,0.0,1.0,1.0
emergency_dataset,CoreFlow,25.0,exit->emergency,62,0.0,1.0,1.0
emergency_dataset,SentenTree,5.0,floor->discharge-alive,38,0.0,1.0,1.0
emergency_dataset,SentenTree,5.0,icu->exit,36,0.0,1.0,1.0
emergency_dataset,SentenTree,10.0,floor->die,24,0.0,1.0,1.0
emergency_dataset,SentenTree,10.0,floor->icu,41,0.0,1.0,1.0
emergency_dataset,SentenTree,10.0,icu->discharge-alive,36,0.0,1.0,1.0
emergency_dataset,SentenTree,15.0,exit->exit,0,0.0,1.0,1.0
emergency_dataset,SentenTree,15.0,floor->icu,41,0.0,1.0,1.0
emergency_dataset,SentenTree,25.0,icu->discharge-alive,38,0.0,1.0,1.0
emergency_dataset,SentenTree,30.0,discharge-alive->die,38,0.0,1.0,1.0
emergency_dataset,SentenTree,30.0,exit->start,36,0.0,1.0,1.0
emergency_dataset,SentenTree,30.0,icu->discharge-alive,38,0.0,1.0,1.0
emergency_dataset,Sequence Synopsis,5.0,arrival,12,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,arrival,37,1.0,2.0,1.0
emergency_dataset,Sequence Synopsis,5.0,die,12,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,discharge-alive,20,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,discharge-alive,37,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,emergency,12,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,emergency,24,1.0,2.0,1.0
emergency_dataset,Sequence Synopsis,5.0,emergency,27,1.0,2.0,1.0
emergency_dataset,Sequence Synopsis,5.0,emergency,37,1.0,2.0,1.0
emergency_dataset,Sequence Synopsis,5.0,exit,12,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,exit,24,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,exit,27,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,floor,27,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,icu,12,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,icu,23,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,start,12,1.0,2.0,1.0
emergency_dataset,Sequence Synopsis,5.0,start,24,1.0,3.0,2.0
emergency_dataset,Sequence Synopsis,5.0,start,27,1.0,2.0,1.0
pediatric_trauma,CoreFlow,5.0,blanket->pupil,161,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,breathing->start,214,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,exit->exit,1,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,iv->pupil,77,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,pupil->breathing,199,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,temp->iv,30,0.0,1.0,1.0
pediatric_trauma,CoreFlow,5.0,temp->pupil,27,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,blanket->pupil,161,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,breathing->start,214,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,exit->exit,5,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,exit->exit,10,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,exit->exit,38,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,exit->exit,57,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,exit->exit,104,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,pulse->breathing,209,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,pupil->pulse,199,0.0,1.0,1.0
pediatric_trauma,CoreFlow,15.0,temp->blanket,57,0.0,1.0,1.0
pediatric_trauma,CoreFlow,30.0,blanket->pupil,161,0.0,1.0,1.0
pediatric_trauma,CoreFlow,30.0,breathing->start,214,0.0,1.0,1.0
pediatric_trauma,CoreFlow,30.0,pulse->breathing,209,0.0,1.0,1.0
pediatric_trauma,CoreFlow,30.0,pupil->pulse,199,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,airway->breathing,16,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,blanket->secondarysurvey,24,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,breathing->pulse,38,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,exit->temp,11,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,exit->temp,13,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,exit->temp,14,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,exit->temp,21,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,gcs->temp,25,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pulse->secondarysurvey,15,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,pupil->gcs,47,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->blanket,2,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->pupil,26,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,secondarysurvey->temp,93,0.0,1.0,1.0
pediatric_trauma,SentenTree,5.0,temp->secondarysurvey,16,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,breathing->pulse,38,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,exit->blanket,73,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,gcs->pupil,47,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,pulse->gcs,6,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,pupil->temp,26,0.0,1.0,1.0
pediatric_trauma,SentenTree,10.0,temp->exit,26,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,airway->breathing,209,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,breathing->pulse,38,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,pulse->pupil,73,0.0,1.0,1.0
pediatric_trauma,SentenTree,15.0,pupil->blanket,73,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,5.0,temp,70,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,airway,34,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,28,1.0,2.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,breathing,35,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,gcs,16,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,iv,24,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,oxygen,67,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pulse,9,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pulse,14,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pulse,17,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pulse,19,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,pulse,29,0.0,1.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,secondarysurvey,5,1.0,2.0,1.0
pediatric_trauma,Sequence Synopsis,20.0,temp,15,0.0,1.0,1.0
process_mining,CoreFlow,5.0,close pull request->create issue,7,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changes,1,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changes,2,0.0,1.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changes,3,3.0,4.0,1.0
process_mining,CoreFlow,5.0,commit changes->commit changes,7,0.0,1.0,1.0
process_mining,CoreFlow,5.0,resolve issue->close pull request,4,0.0,1.0,1.0
process_mining,CoreFlow,10.0,commit changes->commit changes,1,0.0,1.0,1.0
process_mining,CoreFlow,10.0,commit changes->commit changes,7,0.0,1.0,1.0
process_mining,CoreFlow,10.0,commit changes->create issue,7,0.0,1.0,1.0
process_mining,CoreFlow,10.0,exit->exit,8,0.0,1.0,1.0
process_mining,CoreFlow,15.0,commit changes->exit,13,1.0,2.0,1.0
process_mining,CoreFlow,15.0,exit->create issue,7,0.0,2.0,2.0
process_mining,CoreFlow,15.0,exit->create issue,8,0.0,1.0,1.0
process_mining,CoreFlow,30.0,exit->exit,30,0.0,1.0,1.0
process_mining,CoreFlow,30.0,exit->start,15,0.0,1.0,1.0
process_mining,CoreFlow,30.0,start->exit,30,0.0,1.0,1.0
process_mining,SentenTree,5.0,close pull request->create issue,7,0.0,1.0,1.0
process_mining,SentenTree,5.0,commit changes->commit changes,7,0.0,1.0,1.0
process_mining,SentenTree,5.0,commit changes->open pull request,3,0.0,1.0,1.0
process_mining,SentenTree,5.0,open pull request->create issue,13,0.0,1.0,1.0
process_mining,SentenTree,5.0,resolve issue->close pull request,3,0.0,1.0,1.0
process_mining,SentenTree,10.0,commit changes->commit changes,7,0.0,1.0,1.0
process_mining,SentenTree,10.0,commit changes->exit,6,0.0,1.0,1.0
process_mining,SentenTree,10.0,commit changes->resolve issue,11,0.0,1.0,1.0
process_mining,SentenTree,10.0,exit->commit changes,13,0.0,1.0,1.0
process_mining,SentenTree,10.0,exit->create issue,7,0.0,1.0,1.0
process_mining,SentenTree,10.0,exit->exit,5,0.0,1.0,1.0
process_mining,SentenTree,10.0,resolve issue->commit changes,6,0.0,1.0,1.0
process_mining,SentenTree,10.0,start->resolve issue,13,0.0,1.0,1.0
process_mining,SentenTree,15.0,commit changes->exit,13,1.0,2.0,1.0
process_mining,SentenTree,15.0,exit->create issue,7,0.0,2.0,2.0
process_mining,SentenTree,15.0,exit->start,8,0.0,1.0,1.0
process_mining,SentenTree,15.0,exit->start,30,0.0,1.0,1.0
process_mining,SentenTree,20.0,commit changes->exit,15,0.0,1.0,1.0
process_mining,SentenTree,20.0,exit->exit,13,0.0,1.0,1.0
process_mining,Sequence Synopsis,10.0,commit changes,11,0.0,1.0,1.0
process_mining,Sequence Synopsis,10.0,create issue,16,0.0,1.0,1.0
process_mining,Sequence Synopsis,15.0,commit changes,11,0.0,1.0,1.0
process_mining,Sequence Synopsis,15.0,commit changes,16,1.0,2.0,1.0
test,CoreFlow,5.0,b->h,1,0.0,1.0,1.0
test,CoreFlow,5.0,c->b,1,0.0,1.0,1.0
test,CoreFlow,5.0,c->e,2,0.0,1.0,1.0
test,CoreFlow,5.0,c->g,1,0.0,1.0,1.0
test,CoreFlow,5.0,e->a,1,0.0,1.0,1.0
test,CoreFlow,5.0,f->g,1,0.0,1.0,1.0
test,CoreFlow,5.0,f->h,1,0.0,1.0,1.0
test,CoreFlow,20.0,c->e,2,0.0,1.0,1.0
test,CoreFlow,20.0,c->g,2,0.0,1.0,1.0
test,CoreFlow,20.0,e->g,2,0.0,1.0,1.0
test,SentenTree,5.0,a->b,1,1.0,2.0,1.0
test,SentenTree,5.0,a->c,4,0.0,1.0,1.0
test,SentenTree,5.0,a->d,1,0.0,1.0,1.0
test,SentenTree,5.0,a->e,1,0.0,1.0,1.0
test,SentenTree,5.0,a->f,1,0.0,1.0,1.0
test,SentenTree,5.0,a->g,1,0.0,1.0,1.0
test,SentenTree,5.0,a->h,1,0.0,1.0,1.0
test,SentenTree,5.0,a->i,1,0.0,1.0,1.0
test,SentenTree,5.0,a->k,1,0.0,1.0,1.0
test,SentenTree,5.0,a->l,1,0.0,2.0,2.0
test,SentenTree,5.0,b->a,1,1.0,2.0,1.0
test,SentenTree,5.0,b->c,1,1.0,2.0,1.0
test,SentenTree,5.0,b->d,1,0.0,2.0,2.0
test,SentenTree,5.0,b->e,1,0.0,1.0,1.0
test,SentenTree,5.0,b->f,1,0.0,1.0,1.0
test,SentenTree,5.0,b->h,1,0.0,1.0,1.0
test,SentenTree,5.0,b->k,1,0.0,1.0,1.0
test,SentenTree,5.0,b->l,1,0.0,1.0,1.0
test,SentenTree,5.0,c->b,1,1.0,2.0,1.0
test,SentenTree,5.0,c->d,1,1.0,2.0,1.0
test,SentenTree,5.0,c->e,1,0.0,2.0,2.0
test,SentenTree,5.0,c->f,1,0.0,1.0,1.0
test,SentenTree,5.0,c->g,1,0.0,1.0,1.0
test,SentenTree,5.0,c->h,1,0.0,1.0,1.0
test,SentenTree,5.0,c->k,1,0.0,1.0,1.0
test,SentenTree,5.0,d->a,1,0.0,1.0,1.0
test,SentenTree,5.0,d->b,1,0.0,2.0,2.0
test,SentenTree,5.0,d->f,1,0.0,1.0,1.0
test,SentenTree,5.0,d->g,1,0.0,1.0,1.0
test,SentenTree,5.0,d->h,1,0.0,1.0,1.0
test,SentenTree,5.0,d->k,1,0.0,1.0,1.0
test,SentenTree,5.0,d->l,1,0.0,1.0,1.0
test,SentenTree,5.0,e->a,1,0.0,2.0,2.0
test,SentenTree,5.0,e->b,1,1.0,2.0,1.0
test,SentenTree,5.0,e->c,1,0.0,1.0,1.0
test,SentenTree,5.0,e->f,1,0.0,1.0,1.0
test,SentenTree,5.0,e->g,1,0.0,1.0,1.0
test,SentenTree,5.0,e->h,1,0.0,1.0,1.0
test,SentenTree,5.0,e->k,1,0.0,2.0,2.0
test,SentenTree,5.0,e->l,1,0.0,1.0,1.0
test,SentenTree,5.0,f->a,1,0.0,2.0,2.0
test,SentenTree,5.0,f->c,1,0.0,1.0,1.0
test,SentenTree,5.0,f->d,1,0.0,1.0,1.0
test,SentenTree,5.0,f->e,1,0.0,1.0,1.0
test,SentenTree,5.0,g->a,1,0.0,2.0,2.0
test,SentenTree,5.0,g->c,1,0.0,1.0,1.0
test,SentenTree,5.0,g->d,1,0.0,1.0,1.0
test,SentenTree,5.0,g->e,1,0.0,1.0,1.0
test,SentenTree,5.0,h->a,1,0.0,2.0,2.0
test,SentenTree,5.0,h->b,1,0.0,2.0,2.0
test,SentenTree,5.0,h->c,1,0.0,1.0,1.0
test,SentenTree,5.0,h->d,1,0.0,1.0,1.0
test,SentenTree,5.0,h->e,1,0.0,1.0,1.0
test,SentenTree,5.0,k->a,1,1.0,2.0,1.0
test,SentenTree,5.0,k->b,1,0.0,1.0,1.0
test,SentenTree,5.0,k->c,1,0.0,1.0,1.0
test,SentenTree,5.0,k->d,1,0.0,1.0,1.0
test,SentenTree,5.0,k->e,1,0.0,1.0,1.0
test,SentenTree,5.0,l->a,1,0.0,2.0,2.0
test,SentenTree,5.0,l->b,1,0.0,1.0,1.0
test,SentenTree,5.0,l->c,1,0.0,1.0,1.0
test,SentenTree,5.0,l->d,1,0.0,1.0,1.0
test,SentenTree,5.0,l->e,1,0.0,1.0,1.0
test,SentenTree,20.0,c->e,2,0.0,2.0,2.0
test,SentenTree,20.0,e->start,4,0.0,1.0,1.0
test,SentenTree,20.0,f->c,2,0.0,1.0,1.0
test,SentenTree,20.0,g->c,2,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,foul->made shot,8,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,made shot->exit,10,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,made shot->rebound,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,missed shot->foul,10,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,rebound->unc offense,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,10.0,umd offense->start,69,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,exit->rebound,14,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,exit->umd offense,19,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,missed shot->exit,21,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,15.0,umd offense->start,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,25.0,exit->umd offense,35,0.0,1.0,1.0
umdvsunc_D2O_basketball,CoreFlow,25.0,start->umd offense,69,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,made shot->umd offense,34,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,missed shot->exit,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,rebound->missed shot,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,start->rebound,15,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,15.0,umd offense->rebound,35,0.0,1.0,1.0
umdvsunc_D2O_basketball,SentenTree,25.0,made shot->missed shot,24,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,start,4,2.0,4.0,2.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,start,15,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,5.0,start,25,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,10.0,rebound,13,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,made shot,2,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,made shot,21,0.0,2.0,2.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,missed shot,12,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,missed shot,25,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,rebound,26,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,turnover,4,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,umd offense,7,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,umd offense,9,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,umd offense,12,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,umd offense,18,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,15.0,umd offense,20,1.0,3.0,2.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,made shot,7,1.0,2.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,made shot,18,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,made shot,19,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,rebound,15,1.0,2.0,1.0
