index,question_id,dataset,true_answer,llm_answer,is_correct,reasoning_length,process_time_seconds
48,q_48,Emergency_Department,62,38,False,18,35.734302
49,q_49,Emergency_Department,38,38,True,18,24.877049
50,q_50,Emergency_Department,62,21,False,18,32.832562
51,q_51,Emergency_Department,24,24,True,18,22.476076
52,q_52,Emergency_Department,24,24,True,18,38.661528
53,q_53,Emergency_Department,36,21,False,18,45.005711
54,q_54,Emergency_Department,62,83,False,18,63.883645
55,q_55,Emergency_Department,38,38,True,18,24.539601
56,q_56,Emergency_Department,62,36,False,18,31.114321
57,q_57,Emergency_Department,24,24,True,18,25.710027
58,q_58,Emergency_Department,24,62,False,18,54.673743
59,q_59,Emergency_Department,36,36,True,18,46.078177
60,q_60,Emergency_Department,38,38,True,18,32.071278
61,q_61,Emergency_Department,38,38,True,18,34.673367
62,q_62,Emergency_Department,62,62,True,18,31.909214
63,q_63,Emergency_Department,indeterminate,indeterminate,True,18,28.389403
64,q_64,Emergency_Department,indeterminate,38,False,18,38.177712
65,q_65,Emergency_Department,36,36,True,18,43.181566
66,q_66,Emergency_Department,38,38,True,18,23.158958
67,q_67,Emergency_Department,38,38,True,18,24.861209
68,q_68,Emergency_Department,62,62,True,18,27.183033
69,q_69,Emergency_Department,indeterminate,indeterminate,True,18,27.330532
70,q_70,Emergency_Department,indeterminate,38,False,18,25.536755
71,q_71,Emergency_Department,30,12,False,18,55.673673
72,q_72,Emergency_Department,57,37,False,18,47.016701
73,q_73,Emergency_Department,37,37,True,18,46.821662
74,q_74,Emergency_Department,35,12,False,18,47.683647
75,q_75,Emergency_Department,23,23,True,18,44.119251
76,q_76,Emergency_Department,20,70,False,18,59.448485
77,q_77,Emergency_Department,24,23,False,18,41.438116
78,q_78,Emergency_Department,30,12,False,18,43.608414
79,q_79,Emergency_Department,57,20,False,18,49.301204
80,q_80,Emergency_Department,37,37,True,571,49.258314
81,q_81,Emergency_Department,35,12,False,404,42.56872
82,q_82,Emergency_Department,23,23,True,18,42.962632
83,q_83,Emergency_Department,20,540,False,18,58.665895
84,q_84,Emergency_Department,24,23,False,18,47.338697
85,q_85,Emergency_Department,30,12,False,18,57.701273
86,q_86,Emergency_Department,57,108,False,18,72.261222
87,q_87,Emergency_Department,37,37,True,18,59.762012
88,q_88,Emergency_Department,35,12,False,18,51.476494
89,q_89,Emergency_Department,23,23,True,18,47.99576
90,q_90,Emergency_Department,20,20,True,18,55.318686
91,q_91,Emergency_Department,24,23,False,18,44.096812
92,q_92,Emergency_Department,30,12,False,18,46.213076
93,q_93,Emergency_Department,57,37,False,18,51.722476
94,q_94,Emergency_Department,37,37,True,18,48.303512
95,q_95,Emergency_Department,35,12,False,18,45.900601
96,q_96,Emergency_Department,23,23,True,18,43.995108
97,q_97,Emergency_Department,20,43,False,18,59.043347
98,q_98,Emergency_Department,24,23,False,18,41.649273
99,q_99,Emergency_Department,30,12,False,18,44.569457
100,q_100,Emergency_Department,57,65,False,18,50.754672
101,q_101,Emergency_Department,37,37,True,18,58.018917
102,q_102,Emergency_Department,35,12,False,270,36.870243
103,q_103,Emergency_Department,23,23,True,18,43.214331
104,q_104,Emergency_Department,20,540,False,18,60.300306
105,q_105,Emergency_Department,24,23,False,18,47.907775
106,q_106,Emergency_Department,30,12,False,18,48.980922
107,q_107,Emergency_Department,57,141,False,18,67.700009
108,q_108,Emergency_Department,37,37,True,18,53.703358
109,q_109,Emergency_Department,35,12,False,18,46.993055
110,q_110,Emergency_Department,23,23,True,18,40.241253
111,q_111,Emergency_Department,20,20,True,18,59.891827
112,q_112,Emergency_Department,24,23,False,18,46.326965
113,q_113,UMDvsUNC,34,34,True,18,29.4115
114,q_114,UMDvsUNC,69,34,False,18,29.970042
115,q_115,UMDvsUNC,35,35,True,18,38.048619
116,q_116,UMDvsUNC,14,14,True,18,23.948674
117,q_117,UMDvsUNC,15,6,False,18,22.7883
118,q_118,UMDvsUNC,23,8,False,18,25.032666
119,q_119,UMDvsUNC,16,10,False,18,28.311286
120,q_120,UMDvsUNC,10,8,False,18,36.545154
121,q_121,UMDvsUNC,34,24,False,18,31.767497
122,q_122,UMDvsUNC,69,69,True,18,33.222332
123,q_123,UMDvsUNC,35,35,True,18,27.750236
124,q_124,UMDvsUNC,14,14,True,18,28.908977
125,q_125,UMDvsUNC,15,15,True,18,24.523365
126,q_126,UMDvsUNC,23,15,False,18,39.146692
127,q_127,UMDvsUNC,10,10,True,18,18.08608
128,q_128,UMDvsUNC,indeterminate,39,False,18,47.543078
129,q_129,UMDvsUNC,34,34,True,18,26.320255
130,q_130,UMDvsUNC,69,69,True,18,26.659845
131,q_131,UMDvsUNC,35,35,True,18,25.541809
132,q_132,UMDvsUNC,14,14,True,18,27.819513
133,q_133,UMDvsUNC,15,15,True,18,28.680852
134,q_134,UMDvsUNC,15,15 + 14 = 29,False,18,31.620192
135,q_135,UMDvsUNC,indeterminate,indeterminate,True,18,51.977259
136,q_136,UMDvsUNC,indeterminate,15,False,18,33.972191
137,q_137,UMDvsUNC,34,34,True,18,29.651532
138,q_138,UMDvsUNC,69,69,True,18,22.68029
139,q_139,UMDvsUNC,35,14,False,18,40.702373
140,q_140,UMDvsUNC,14,14,True,18,33.960985
141,q_141,UMDvsUNC,15,15,True,18,24.519042
142,q_142,UMDvsUNC,15,15,True,18,33.288203
143,q_143,UMDvsUNC,indeterminate,indeterminate,True,18,38.569081
144,q_144,UMDvsUNC,indeterminate,15,False,18,43.478052
145,q_145,UMDvsUNC,34,34,True,18,25.370743
146,q_146,UMDvsUNC,69,69,True,544,26.21627
147,q_147,UMDvsUNC,35,35,True,18,34.832833
148,q_148,UMDvsUNC,indeterminate,34,False,18,17.282791
149,q_149,UMDvsUNC,indeterminate,34,False,18,21.687354
150,q_150,UMDvsUNC,indeterminate,35,False,18,58.395034
151,q_151,UMDvsUNC,indeterminate,indeterminate,True,18,27.166313
152,q_152,UMDvsUNC,indeterminate,69,False,18,32.627998
153,q_153,UMDvsUNC,34,34,True,18,21.149264
154,q_154,UMDvsUNC,69,69,True,18,21.122892
155,q_155,UMDvsUNC,35,35,True,18,19.005415
156,q_156,UMDvsUNC,indeterminate,35,False,18,26.933624
157,q_157,UMDvsUNC,indeterminate,34,False,18,20.441087
158,q_158,UMDvsUNC,indeterminate,69,False,18,55.824769
159,q_159,UMDvsUNC,indeterminate,indeterminate,True,18,28.48115
160,q_160,UMDvsUNC,indeterminate,35,False,18,39.445243
161,q_161,UMDvsUNC,34,7,False,18,28.92899
162,q_162,UMDvsUNC,60,27,False,18,30.797554
163,q_163,UMDvsUNC,23,27,False,18,30.925266
164,q_164,UMDvsUNC,24,,False,18,190.136676
165,q_165,UMDvsUNC,53,35,False,18,39.218215
166,q_166,UMDvsUNC,8,5,False,18,30.025552
167,q_167,UMDvsUNC,4,4,True,18,26.088523
168,q_168,UMDvsUNC,34,7,False,18,21.299511
169,q_169,UMDvsUNC,69,27,False,18,19.442667
170,q_170,UMDvsUNC,22,22,True,18,24.520863
171,q_171,UMDvsUNC,24,24,True,18,22.229545
172,q_172,UMDvsUNC,49,39,False,18,21.296238
173,q_173,UMDvsUNC,8,indeterminate,False,18,30.07828
174,q_174,UMDvsUNC,indeterminate,indeterminate,True,18,29.63124
175,q_175,UMDvsUNC,34,15,False,18,21.987228
176,q_176,UMDvsUNC,69,34,False,18,28.282715
177,q_177,UMDvsUNC,22,24,False,18,28.346689
178,q_178,UMDvsUNC,24,24,True,18,19.356694
179,q_179,UMDvsUNC,49,37,False,18,28.797544
180,q_180,UMDvsUNC,indeterminate,indeterminate,True,18,47.97877
181,q_181,UMDvsUNC,indeterminate,indeterminate,True,18,47.662819
182,q_182,UMDvsUNC,34,15 + 15 = 30,False,18,36.726094
183,q_183,UMDvsUNC,69,22,False,18,31.222293
184,q_184,UMDvsUNC,22,24,False,18,32.99314
185,q_185,UMDvsUNC,24,24,True,18,20.51557
186,q_186,UMDvsUNC,49,30,False,18,33.288961
187,q_187,UMDvsUNC,indeterminate,indeterminate,True,18,38.577279
188,q_188,UMDvsUNC,indeterminate,indeterminate,True,18,30.643594
189,q_189,UMDvsUNC,34,24,False,18,21.652681
190,q_190,UMDvsUNC,69,22,False,18,21.998968
191,q_191,UMDvsUNC,22,22,True,18,25.573749
192,q_192,UMDvsUNC,24,46,False,18,29.93481
193,q_193,UMDvsUNC,34,24,False,18,19.261674
194,q_194,UMDvsUNC,indeterminate,indeterminate,True,18,31.403539
195,q_195,UMDvsUNC,indeterminate,0,False,18,24.623905
196,q_196,UMDvsUNC,34,34,True,18,20.613193
197,q_197,UMDvsUNC,69,indeterminate,False,18,43.452199
198,q_198,UMDvsUNC,22,22,True,18,23.758593
199,q_199,UMDvsUNC,24,24,True,18,24.406564
200,q_200,UMDvsUNC,34,24,False,18,18.593879
201,q_201,UMDvsUNC,indeterminate,22,False,18,48.971983
202,q_202,UMDvsUNC,indeterminate,indeterminate,True,18,26.594416
203,q_203,UMDvsUNC,1,1,True,538,51.753972
204,q_204,UMDvsUNC,21,7,False,18,54.003448
205,q_205,UMDvsUNC,33,21,False,18,47.332
206,q_206,UMDvsUNC,28,29,False,18,50.099233
207,q_207,UMDvsUNC,42,13,False,18,51.172948
208,q_208,UMDvsUNC,indeterminate,8,False,18,56.095901
209,q_209,UMDvsUNC,21,21,True,18,54.759091
210,q_210,UMDvsUNC,1,1,True,18,51.079984
211,q_211,UMDvsUNC,21,21,True,18,66.818745
212,q_212,UMDvsUNC,50,25,False,18,47.220516
213,q_213,UMDvsUNC,27,20,False,18,52.804849
214,q_214,UMDvsUNC,34,13,False,18,45.403836
215,q_215,UMDvsUNC,indeterminate,8,False,18,60.579328
216,q_216,UMDvsUNC,16,4,False,18,42.056797
217,q_217,UMDvsUNC,1,1,True,18,48.071281
218,q_218,UMDvsUNC,25,25,True,18,52.01822
219,q_219,UMDvsUNC,43,43,True,18,60.413425
220,q_220,UMDvsUNC,31,67,False,18,74.244409
221,q_221,UMDvsUNC,39,37,False,18,52.922699
222,q_222,UMDvsUNC,indeterminate,12,False,18,41.396536
223,q_223,UMDvsUNC,22,2,False,18,47.763231
224,q_224,UMDvsUNC,1,indeterminate,False,18,66.276227
225,q_225,UMDvsUNC,19,19,True,18,48.34814
226,q_226,UMDvsUNC,34,34,True,18,45.888368
227,q_227,UMDvsUNC,35,35,True,18,53.82938
228,q_228,UMDvsUNC,39,37,False,18,50.056284
229,q_229,UMDvsUNC,indeterminate,indeterminate,True,18,78.34224
230,q_230,UMDvsUNC,28,28,True,18,43.932015
231,q_231,UMDvsUNC,1,0,False,18,57.495738
232,q_232,UMDvsUNC,19,0,False,18,65.611452
233,q_233,UMDvsUNC,34,34,True,18,60.43687
234,q_234,UMDvsUNC,30,22,False,18,48.066764
235,q_235,UMDvsUNC,40,38,False,18,57.121714
236,q_236,UMDvsUNC,3,3,True,18,72.679829
237,q_237,UMDvsUNC,22,28,False,18,47.918779
238,q_238,UMDvsUNC,1,1,True,18,47.375666
239,q_239,UMDvsUNC,23,26,False,18,56.064981
240,q_240,UMDvsUNC,40,27,False,18,56.505777
241,q_241,UMDvsUNC,29,24,False,18,50.36887
242,q_242,UMDvsUNC,43,49,False,18,55.165633
243,q_243,UMDvsUNC,indeterminate,indeterminate,True,18,71.633434
244,q_244,UMDvsUNC,19,2,False,18,55.192797
