index,question_id,dataset,true_answer,llm_answer,is_correct,reasoning_length,process_time_seconds
69,q_69,Emergency_Department,indeterminate,indeterminate,True,387,49.582392
70,q_70,Emergency_Department,indeterminate,38,False,503,62.236529
71,q_71,Emergency_Department,30,53,False,1215,130.239209
72,q_72,Emergency_Department,57,80,False,565,81.531069
73,q_73,Emergency_Department,37,37,True,703,84.007585
74,q_74,Emergency_Department,35,73,False,567,79.817035
75,q_75,Emergency_Department,23,47,False,423,64.404656
76,q_76,Emergency_Department,20,23,False,462,62.974149
77,q_77,Emergency_Department,24,23,False,537,73.481294
78,q_78,Emergency_Department,30,14022,False,1944,225.868032
79,q_79,Emergency_Department,57,84,False,579,81.550841
80,q_80,Emergency_Department,37,37,True,1209,137.27097
81,q_81,Emergency_Department,35,36,False,569,84.023798
82,q_82,Emergency_Department,23,27,False,522,71.394864
83,q_83,Emergency_Department,20,20,True,480,64.784388
84,q_84,Emergency_Department,24,47,False,557,81.907731
85,q_85,Emergency_Department,30,54,False,1041,140.758625
86,q_86,Emergency_Department,57,57,True,536,68.627394
87,q_87,Emergency_Department,37,37,True,536,67.924626
88,q_88,Emergency_Department,35,46,False,578,81.574966
89,q_89,Emergency_Department,23,50,False,506,79.088524
90,q_90,Emergency_Department,20,23,False,563,71.436418
91,q_91,Emergency_Department,24,47,False,509,77.050676
92,q_92,Emergency_Department,30,54,False,813,107.990472
93,q_93,Emergency_Department,57,57,True,561,75.986288
94,q_94,Emergency_Department,37,37,True,605,78.767569
95,q_95,Emergency_Department,35,61,False,634,84.392418
96,q_96,Emergency_Department,23,46,False,405,64.040225
97,q_97,Emergency_Department,20,23,False,592,74.230867
98,q_98,Emergency_Department,24,24,True,615,81.932972
99,q_99,Emergency_Department,30,30,True,921,129.503692
100,q_100,Emergency_Department,57,57,True,483,69.595303
101,q_101,Emergency_Department,37,100,False,1065,131.964663
102,q_102,Emergency_Department,35,73,False,720,97.683076
103,q_103,Emergency_Department,23,23,True,659,90.647345
104,q_104,Emergency_Department,20,23,False,458,63.007206
105,q_105,Emergency_Department,24,24,True,605,78.38975
106,q_106,Emergency_Department,30,54,False,3097,333.722958
107,q_107,Emergency_Department,57,92,False,847,110.642943
108,q_108,Emergency_Department,37,37,True,432,60.894108
109,q_109,Emergency_Department,35,88,False,548,77.374787
110,q_110,Emergency_Department,23,47,False,408,67.191797
111,q_111,Emergency_Department,20,20,True,479,63.003886
112,q_112,Emergency_Department,24,24,True,588,77.007167
113,q_113,UMDvsUNC,34,34,True,523,70.303449
114,q_114,UMDvsUNC,69,69,True,491,64.707653
115,q_115,UMDvsUNC,35,27,False,772,112.995119
116,q_116,UMDvsUNC,14,14,True,453,66.711532
117,q_117,UMDvsUNC,15,15,True,658,78.602618
118,q_118,UMDvsUNC,23,17,False,492,70.193693
119,q_119,UMDvsUNC,16,16,True,743,98.270982
120,q_120,UMDvsUNC,10,6,False,677,86.008231
121,q_121,UMDvsUNC,34,34,True,601,79.313122
122,q_122,UMDvsUNC,69,69,True,529,68.806189
123,q_123,UMDvsUNC,35,32,False,872,111.525203
124,q_124,UMDvsUNC,14,14,True,567,74.423742
125,q_125,UMDvsUNC,15,15,True,648,79.652117
126,q_126,UMDvsUNC,23,18,False,732,90.867519
127,q_127,UMDvsUNC,10,10,True,508,74.068358
128,q_128,UMDvsUNC,indeterminate,10,False,513,70.569916
129,q_129,UMDvsUNC,34,34,True,610,75.835428
130,q_130,UMDvsUNC,69,69,True,482,71.619975
131,q_131,UMDvsUNC,35,14,False,821,103.096649
132,q_132,UMDvsUNC,14,14,True,556,75.463026
133,q_133,UMDvsUNC,15,15,True,561,68.819825
134,q_134,UMDvsUNC,15,15,True,742,91.568112
135,q_135,UMDvsUNC,indeterminate,indeterminate,True,480,57.635524
136,q_136,UMDvsUNC,indeterminate,indeterminate,True,768,94.424272
137,q_137,UMDvsUNC,34,34,True,345,71.258668
138,q_138,UMDvsUNC,69,69,True,385,59.728596
139,q_139,UMDvsUNC,35,35,True,610,87.740271
140,q_140,UMDvsUNC,14,14,True,619,79.352536
141,q_141,UMDvsUNC,15,15,True,564,69.169091
142,q_142,UMDvsUNC,15,510,False,709,91.222762
143,q_143,UMDvsUNC,indeterminate,indeterminate,True,318,74.087043
144,q_144,UMDvsUNC,indeterminate,15,False,563,99.289567
145,q_145,UMDvsUNC,34,34,True,503,65.348368
146,q_146,UMDvsUNC,69,69,True,447,63.624823
147,q_147,UMDvsUNC,35,35,True,735,93.713215
148,q_148,UMDvsUNC,indeterminate,35,False,445,60.803064
149,q_149,UMDvsUNC,indeterminate,34,False,728,84.622232
150,q_150,UMDvsUNC,indeterminate,69,False,539,68.148114
151,q_151,UMDvsUNC,indeterminate,indeterminate,True,707,80.048214
152,q_152,UMDvsUNC,indeterminate,indeterminate,True,651,69.551202
153,q_153,UMDvsUNC,34,34,True,553,71.980852
154,q_154,UMDvsUNC,69,69,True,432,61.200765
155,q_155,UMDvsUNC,35,35,True,768,95.128911
156,q_156,UMDvsUNC,indeterminate,34,False,710,81.099283
157,q_157,UMDvsUNC,indeterminate,34,False,463,61.470068
158,q_158,UMDvsUNC,indeterminate,69,False,646,81.818867
159,q_159,UMDvsUNC,indeterminate,indeterminate,True,533,65.367554
160,q_160,UMDvsUNC,indeterminate,indeterminate,True,565,66.065326
161,q_161,UMDvsUNC,34,27,False,508,71.319165
162,q_162,UMDvsUNC,60,27,False,543,73.77984
163,q_163,UMDvsUNC,23,4,False,935,121.370627
164,q_164,UMDvsUNC,24,1,False,665,84.257606
165,q_165,UMDvsUNC,53,37,False,498,71.671375
166,q_166,UMDvsUNC,8,8,True,776,100.038973
167,q_167,UMDvsUNC,4,4,True,913,119.262104
168,q_168,UMDvsUNC,34,27,False,471,65.698104
169,q_169,UMDvsUNC,69,24,False,603,75.500246
170,q_170,UMDvsUNC,22,22,True,722,91.279022
171,q_171,UMDvsUNC,24,24,True,535,74.437796
172,q_172,UMDvsUNC,49,32,False,443,63.253579
173,q_173,UMDvsUNC,8,8,True,650,88.45601
174,q_174,UMDvsUNC,indeterminate,indeterminate,True,418,86.684345
175,q_175,UMDvsUNC,34,34,True,518,70.229006
176,q_176,UMDvsUNC,69,22,False,1046,114.354028
177,q_177,UMDvsUNC,22,22,True,875,106.660477
178,q_178,UMDvsUNC,24,24,True,567,72.688032
179,q_179,UMDvsUNC,49,49,True,449,63.271534
180,q_180,UMDvsUNC,indeterminate,indeterminate,True,518,65.70901
181,q_181,UMDvsUNC,indeterminate,indeterminate,True,376,51.704541
182,q_182,UMDvsUNC,34,34,True,490,70.262349
183,q_183,UMDvsUNC,69,22,False,598,84.264656
184,q_184,UMDvsUNC,22,22,True,695,89.871589
185,q_185,UMDvsUNC,24,24,True,682,85.283395
186,q_186,UMDvsUNC,49,49,True,457,66.061375
187,q_187,UMDvsUNC,indeterminate,indeterminate,True,450,55.554978
188,q_188,UMDvsUNC,indeterminate,indeterminate,True,316,43.987747
189,q_189,UMDvsUNC,34,34,True,517,73.009419
190,q_190,UMDvsUNC,69,24,False,521,70.962355
191,q_191,UMDvsUNC,22,22,True,885,104.544178
192,q_192,UMDvsUNC,24,24,True,676,81.779599
193,q_193,UMDvsUNC,34,34,True,595,77.587132
194,q_194,UMDvsUNC,indeterminate,indeterminate,True,453,59.068807
195,q_195,UMDvsUNC,indeterminate,indeterminate,True,519,69.19998
196,q_196,UMDvsUNC,34,34,True,487,66.406808
197,q_197,UMDvsUNC,69,22,False,517,70.621011
198,q_198,UMDvsUNC,22,22,True,484,65.729637
199,q_199,UMDvsUNC,24,24,True,566,73.073105
200,q_200,UMDvsUNC,34,68,False,723,94.386202
201,q_201,UMDvsUNC,indeterminate,indeterminate,True,460,59.784252
202,q_202,UMDvsUNC,indeterminate,indeterminate,True,319,44.357595
203,q_203,UMDvsUNC,1,1,True,916,118.969564
204,q_204,UMDvsUNC,21,21,True,1741,221.418565
205,q_205,UMDvsUNC,33,45,False,560,85.44962
206,q_206,UMDvsUNC,28,51,False,479,73.504767
207,q_207,UMDvsUNC,42,36,False,515,76.353325
208,q_208,UMDvsUNC,indeterminate,21,False,713,88.248531
209,q_209,UMDvsUNC,21,21,True,1521,167.099704
210,q_210,UMDvsUNC,1,1,True,455,64.796466
211,q_211,UMDvsUNC,21,15,False,1337,164.742578
212,q_212,UMDvsUNC,50,50,True,689,92.164048
213,q_213,UMDvsUNC,27,27,True,696,89.033129
214,q_214,UMDvsUNC,34,46,False,744,99.190383
215,q_215,UMDvsUNC,indeterminate,21,False,725,92.539512
216,q_216,UMDvsUNC,16,20,False,477,72.184694
217,q_217,UMDvsUNC,1,1,True,446,61.996275
218,q_218,UMDvsUNC,25,28,False,902,120.59016
219,q_219,UMDvsUNC,43,43,True,498,71.823924
220,q_220,UMDvsUNC,31,22,False,569,74.615969
221,q_221,UMDvsUNC,39,39,True,515,76.741818
222,q_222,UMDvsUNC,indeterminate,12,False,664,87.625375
223,q_223,UMDvsUNC,22,32,False,1753,200.146639
224,q_224,UMDvsUNC,1,1,True,444,60.97876
225,q_225,UMDvsUNC,19,2,False,1084,126.919065
226,q_226,UMDvsUNC,34,34,True,471,70.437545
227,q_227,UMDvsUNC,35,37,False,588,86.195055
228,q_228,UMDvsUNC,39,86,False,785,107.944481
229,q_229,UMDvsUNC,indeterminate,7,False,1138,131.811631
230,q_230,UMDvsUNC,28,86,False,641,100.936678
231,q_231,UMDvsUNC,1,1,True,377,57.489242
232,q_232,UMDvsUNC,19,21,False,1315,161.63688
233,q_233,UMDvsUNC,34,34,True,376,71.869694
234,q_234,UMDvsUNC,30,30,True,491,75.007156
235,q_235,UMDvsUNC,40,40,True,429,77.092677
236,q_236,UMDvsUNC,3,14,False,728,91.522065
237,q_237,UMDvsUNC,22,32,False,1744,199.158045
238,q_238,UMDvsUNC,1,1,True,365,55.358579
239,q_239,UMDvsUNC,23,4,False,1109,137.097466
240,q_240,UMDvsUNC,40,47,False,678,96.756561
241,q_241,UMDvsUNC,29,29,True,493,78.173353
242,q_242,UMDvsUNC,43,59,False,817,109.730334
243,q_243,UMDvsUNC,indeterminate,16,False,657,84.116627
244,q_244,UMDvsUNC,19,24,False,1634,190.24136
