index,question_id,dataset,true_answer,llm_answer,is_correct,reasoning_length,process_time_seconds
159,q_159,UMDvsUNC,indeterminate,indeterminate,True,345,6.109322
160,q_160,UMDvsUNC,indeterminate,69,False,620,9.672301
161,q_161,UMDvsUNC,34,15,False,256,8.533894
162,q_162,UMDvsUNC,60,8,False,178,13.081082
163,q_163,UMDvsUNC,23,4,False,183,8.81597
164,q_164,UMDvsUNC,24,15,False,226,10.624006
165,q_165,UMDvsUNC,53,63,False,728,10.396337
166,q_166,UMDvsUNC,8,13,False,176,7.588504
167,q_167,UMDvsUNC,4,4,True,161,6.128407
168,q_168,UMDvsUNC,34,7,False,518,7.465596
169,q_169,UMDvsUNC,69,24,False,170,8.469273
170,q_170,UMDvsUNC,22,22,True,138,9.824723
171,q_171,UMDvsUNC,24,24,True,224,8.332486
172,q_172,UMDvsUNC,49,15,False,161,8.026786
173,q_173,UMDvsUNC,8,17,False,136,8.676474
174,q_174,UMDvsUNC,indeterminate,0,False,483,8.116417
175,q_175,UMDvsUNC,34,34,True,325,9.591673
176,q_176,UMDvsUNC,69,22,False,173,9.32717
177,q_177,UMDvsUNC,22,24,False,350,11.192955
178,q_178,UMDvsUNC,24,24,True,279,10.963639
179,q_179,UMDvsUNC,49,38,False,176,6.514208
180,q_180,UMDvsUNC,indeterminate,indeterminate,True,564,6.998869
181,q_181,UMDvsUNC,indeterminate,0,False,191,6.945381
182,q_182,UMDvsUNC,34,22,False,202,6.495657
183,q_183,UMDvsUNC,69,46,False,214,12.068442
184,q_184,UMDvsUNC,22,22,True,228,7.921746
185,q_185,UMDvsUNC,24,24,True,196,10.480709
186,q_186,UMDvsUNC,49,30,False,306,7.247518
187,q_187,UMDvsUNC,indeterminate,indeterminate,True,713,10.897793
188,q_188,UMDvsUNC,indeterminate,0,False,205,10.948755
189,q_189,UMDvsUNC,34,34,True,144,6.067393
190,q_190,UMDvsUNC,69,46,False,219,10.835378
191,q_191,UMDvsUNC,22,22,True,273,7.624861
192,q_192,UMDvsUNC,24,24,True,237,11.617344
193,q_193,UMDvsUNC,34,34,True,627,10.01757
194,q_194,UMDvsUNC,indeterminate,indeterminate,True,568,7.157868
195,q_195,UMDvsUNC,indeterminate,0,False,218,7.887807
196,q_196,UMDvsUNC,34,34,True,130,8.474438
197,q_197,UMDvsUNC,69,46,False,245,7.777713
198,q_198,UMDvsUNC,22,22,True,231,8.153917
199,q_199,UMDvsUNC,24,24,True,193,7.854246
200,q_200,UMDvsUNC,34,34,True,518,8.921778
201,q_201,UMDvsUNC,indeterminate,0,False,310,8.044455
202,q_202,UMDvsUNC,indeterminate,0,False,154,8.962088
203,q_203,UMDvsUNC,1,1,True,195,7.152512
204,q_204,UMDvsUNC,21,21,True,226,17.526623
205,q_205,UMDvsUNC,33,22,False,15,5.922311
206,q_206,UMDvsUNC,28,28,True,35,6.293572
207,q_207,UMDvsUNC,42,42,True,140,7.078013
208,q_208,UMDvsUNC,indeterminate,21,False,186,11.066842
209,q_209,UMDvsUNC,21,21,True,983,10.675569
210,q_210,UMDvsUNC,1,1,True,211,7.678844
211,q_211,UMDvsUNC,21,15,False,475,16.726832
212,q_212,UMDvsUNC,50,39,False,16,7.439411
213,q_213,UMDvsUNC,27,27,True,199,7.612562
214,q_214,UMDvsUNC,34,48,False,24,5.894349
215,q_215,UMDvsUNC,indeterminate,13,False,110,9.189386
216,q_216,UMDvsUNC,16,7,False,207,12.470631
217,q_217,UMDvsUNC,1,1,True,201,9.619618
218,q_218,UMDvsUNC,25,25,True,277,10.741509
219,q_219,UMDvsUNC,43,43,True,158,7.724347
220,q_220,UMDvsUNC,31,31,True,15,5.413111
221,q_221,UMDvsUNC,39,39,True,16,5.623371
222,q_222,UMDvsUNC,indeterminate,12,False,177,7.45038
223,q_223,UMDvsUNC,22,20,False,158,8.641352
224,q_224,UMDvsUNC,1,0,False,258,7.759687
225,q_225,UMDvsUNC,19,19,True,417,13.709568
226,q_226,UMDvsUNC,34,34,True,131,6.334648
227,q_227,UMDvsUNC,35,35,True,121,6.045965
228,q_228,UMDvsUNC,39,37,False,125,8.401495
229,q_229,UMDvsUNC,indeterminate,0,False,382,10.471019
230,q_230,UMDvsUNC,28,65,False,169,12.654031
231,q_231,UMDvsUNC,1,1,True,186,9.284173
232,q_232,UMDvsUNC,19,19,True,376,18.27916
233,q_233,UMDvsUNC,34,34,True,182,6.001001
234,q_234,UMDvsUNC,30,30,True,15,7.645414
235,q_235,UMDvsUNC,40,40,True,16,7.11141
236,q_236,UMDvsUNC,3,3,True,208,9.839293
237,q_237,UMDvsUNC,22,20,False,214,7.914421
238,q_238,UMDvsUNC,1,1,True,235,8.059868
239,q_239,UMDvsUNC,23,15,False,368,21.66203
240,q_240,UMDvsUNC,40,32,False,140,6.555293
241,q_241,UMDvsUNC,29,29,True,150,6.998595
242,q_242,UMDvsUNC,43,43,True,191,10.244438
243,q_243,UMDvsUNC,indeterminate,0,False,113,9.679569
244,q_244,UMDvsUNC,19,7,False,287,13.620949
