index,question_id,dataset,true_answer,llm_answer,is_correct,reasoning_length,process_time_seconds
72,q_72,Emergency_Department,57,57,True,557,26.820574
73,q_73,Emergency_Department,37,,False,18,22.041841
74,q_74,Emergency_Department,35,49,False,505,26.300253
75,q_75,Emergency_Department,23,,False,18,19.840137
76,q_76,Emergency_Department,20,20,True,834,33.381753
77,q_77,Emergency_Department,24,47,False,581,28.559587
78,q_78,Emergency_Department,30,18,False,477,23.915875
79,q_79,Emergency_Department,57,,False,18,18.082188
80,q_80,Emergency_Department,37,37,True,18,34.374952
81,q_81,Emergency_Department,35,51,False,18,20.667594
82,q_82,Emergency_Department,23,47,False,18,20.893767
83,q_83,Emergency_Department,20,,False,18,23.555341
84,q_84,Emergency_Department,24,47,False,577,15.791838
85,q_85,Emergency_Department,30,18,False,477,13.287062
86,q_86,Emergency_Department,57,57,True,425,11.577967
87,q_87,Emergency_Department,37,,False,18,12.896476
88,q_88,Emergency_Department,35,2,False,18,10.917459
89,q_89,Emergency_Department,23,23,True,574,13.749488
90,q_90,Emergency_Department,20,23,False,872,18.806156
91,q_91,Emergency_Department,24,23,False,521,14.398817
92,q_92,Emergency_Department,30,18,False,477,12.708325
93,q_93,Emergency_Department,57,57,True,302,10.428783
94,q_94,Emergency_Department,37,49,False,881,16.919686
95,q_95,Emergency_Department,35,49,False,18,11.186416
96,q_96,Emergency_Department,23,23,True,18,14.035015
97,q_97,Emergency_Department,20,,False,18,11.598178
98,q_98,Emergency_Department,24,47,False,671,17.261601
99,q_99,Emergency_Department,30,53,False,18,19.765192
100,q_100,Emergency_Department,57,57,True,405,10.721563
101,q_101,Emergency_Department,37,37,True,926,17.184744
102,q_102,Emergency_Department,35,,False,18,14.505238
103,q_103,Emergency_Department,23,,False,18,12.510328
104,q_104,Emergency_Department,20,23,False,1016,20.713524
105,q_105,Emergency_Department,24,47,False,18,11.140419
106,q_106,Emergency_Department,30,1,False,624,14.115477
107,q_107,Emergency_Department,57,57,True,563,14.289388
108,q_108,Emergency_Department,37,61,False,18,20.492064
109,q_109,Emergency_Department,35,,False,18,13.088101
110,q_110,Emergency_Department,23,2,False,442,11.01386
111,q_111,Emergency_Department,20,47,False,693,16.482101
112,q_112,Emergency_Department,24,47,False,581,14.69188
113,q_113,UMDvsUNC,34,10,False,529,15.716912
114,q_114,UMDvsUNC,69,2,False,368,12.897059
115,q_115,UMDvsUNC,35,3,False,18,18.634919
116,q_116,UMDvsUNC,14,14,True,330,11.906729
117,q_117,UMDvsUNC,15,2,False,18,11.918659
118,q_118,UMDvsUNC,23,14,False,554,15.575006
119,q_119,UMDvsUNC,16,8,False,624,16.795309
120,q_120,UMDvsUNC,10,10,True,739,19.741584
121,q_121,UMDvsUNC,34,34,True,18,10.928218
122,q_122,UMDvsUNC,69,2,False,471,14.468984
123,q_123,UMDvsUNC,35,,False,18,21.534298
124,q_124,UMDvsUNC,14,14,True,18,11.574461
125,q_125,UMDvsUNC,15,1,False,502,14.192062
126,q_126,UMDvsUNC,23,14,False,300,12.161461
127,q_127,UMDvsUNC,10,18,False,753,19.165463
128,q_128,UMDvsUNC,indeterminate,10,False,995,21.378429
129,q_129,UMDvsUNC,34,15,False,18,12.583608
130,q_130,UMDvsUNC,69,2,False,18,10.568382
131,q_131,UMDvsUNC,35,16,False,737,18.497603
132,q_132,UMDvsUNC,14,14,True,390,13.197316
133,q_133,UMDvsUNC,15,15,True,18,10.369365
134,q_134,UMDvsUNC,15,34,False,18,9.937565
135,q_135,UMDvsUNC,indeterminate,34,False,18,18.120946
136,q_136,UMDvsUNC,indeterminate,55,False,384,14.404896
137,q_137,UMDvsUNC,34,19,False,18,12.056794
138,q_138,UMDvsUNC,69,2,False,18,10.36412
139,q_139,UMDvsUNC,35,35,True,912,20.536998
140,q_140,UMDvsUNC,14,14,True,18,12.596489
141,q_141,UMDvsUNC,15,19,False,243,10.422479
142,q_142,UMDvsUNC,15,34,False,300,12.143268
143,q_143,UMDvsUNC,indeterminate,2,False,561,17.669453
144,q_144,UMDvsUNC,indeterminate,55,False,384,14.230662
145,q_145,UMDvsUNC,34,34,True,18,20.255559
146,q_146,UMDvsUNC,69,1,False,18,18.174755
147,q_147,UMDvsUNC,35,0,False,458,15.61179
148,q_148,UMDvsUNC,indeterminate,indeterminate,True,641,16.977705
149,q_149,UMDvsUNC,indeterminate,34,False,795,17.729523
150,q_150,UMDvsUNC,indeterminate,69,False,877,23.834583
151,q_151,UMDvsUNC,indeterminate,69,False,805,19.869373
152,q_152,UMDvsUNC,indeterminate,34,False,335,12.51057
153,q_153,UMDvsUNC,34,34,True,584,16.587798
154,q_154,UMDvsUNC,69,2,False,18,11.50713
155,q_155,UMDvsUNC,35,35,True,1002,24.381712
156,q_156,UMDvsUNC,indeterminate,,False,18,56.064723
157,q_157,UMDvsUNC,indeterminate,2,False,18,12.001141
158,q_158,UMDvsUNC,indeterminate,69,False,18,18.123322
159,q_159,UMDvsUNC,indeterminate,69,False,811,20.017248
160,q_160,UMDvsUNC,indeterminate,34,False,874,22.488818
161,q_161,UMDvsUNC,34,,False,18,13.539009
162,q_162,UMDvsUNC,60,2,False,18,11.450043
163,q_163,UMDvsUNC,23,4,False,18,13.180106
164,q_164,UMDvsUNC,24,31,False,513,15.016799
165,q_165,UMDvsUNC,53,14,False,18,10.310835
166,q_166,UMDvsUNC,8,1,False,18,12.126896
167,q_167,UMDvsUNC,4,4,True,18,9.717869
168,q_168,UMDvsUNC,34,9,False,18,8.930749
169,q_169,UMDvsUNC,69,2,False,18,11.063655
170,q_170,UMDvsUNC,22,10,False,918,21.336758
171,q_171,UMDvsUNC,24,32,False,18,10.407528
172,q_172,UMDvsUNC,49,2,False,18,14.871631
173,q_173,UMDvsUNC,8,1,False,848,21.737031
174,q_174,UMDvsUNC,indeterminate,1,False,18,17.557947
175,q_175,UMDvsUNC,34,35,False,18,14.181744
176,q_176,UMDvsUNC,69,2,False,346,12.188471
177,q_177,UMDvsUNC,22,22,True,691,17.1428
178,q_178,UMDvsUNC,24,24,True,745,17.677253
179,q_179,UMDvsUNC,49,50,False,18,15.792028
180,q_180,UMDvsUNC,indeterminate,23,False,925,20.906339
181,q_181,UMDvsUNC,indeterminate,,False,18,13.730944
182,q_182,UMDvsUNC,34,15,False,18,13.117379
183,q_183,UMDvsUNC,69,2,False,407,12.88551
184,q_184,UMDvsUNC,22,22,True,708,18.777808
185,q_185,UMDvsUNC,24,3,False,364,12.731729
186,q_186,UMDvsUNC,49,30,False,18,13.5935
187,q_187,UMDvsUNC,indeterminate,75,False,813,20.264291
188,q_188,UMDvsUNC,indeterminate,,False,18,13.645915
189,q_189,UMDvsUNC,34,34,True,18,12.903657
190,q_190,UMDvsUNC,69,2,False,320,11.427363
191,q_191,UMDvsUNC,22,22,True,18,14.460349
192,q_192,UMDvsUNC,24,2,False,481,13.592599
193,q_193,UMDvsUNC,34,3,False,18,12.18681
194,q_194,UMDvsUNC,indeterminate,22,False,785,18.407771
195,q_195,UMDvsUNC,indeterminate,0,False,439,14.826493
196,q_196,UMDvsUNC,34,34,True,18,12.890526
197,q_197,UMDvsUNC,69,2,False,18,11.579677
198,q_198,UMDvsUNC,22,22,True,18,8.692505
199,q_199,UMDvsUNC,24,1,False,497,13.055111
200,q_200,UMDvsUNC,34,,False,18,10.372291
201,q_201,UMDvsUNC,indeterminate,22,False,18,16.263986
202,q_202,UMDvsUNC,indeterminate,indeterminate,True,1330,26.442567
203,q_203,UMDvsUNC,1,2,False,479,14.159181
204,q_204,UMDvsUNC,21,21,True,800,19.920138
205,q_205,UMDvsUNC,33,7,False,18,15.294126
206,q_206,UMDvsUNC,28,44,False,18,13.608675
207,q_207,UMDvsUNC,42,14,False,18,14.734552
208,q_208,UMDvsUNC,indeterminate,8,False,550,16.22467
209,q_209,UMDvsUNC,21,45,False,18,20.545031
210,q_210,UMDvsUNC,1,2,False,752,16.551722
211,q_211,UMDvsUNC,21,3,False,543,17.651882
212,q_212,UMDvsUNC,50,52,False,18,11.870484
213,q_213,UMDvsUNC,27,19,False,18,20.436144
214,q_214,UMDvsUNC,34,7,False,18,13.999629
215,q_215,UMDvsUNC,indeterminate,21,False,18,9.049558
216,q_216,UMDvsUNC,16,indeterminate,False,18,33.052485
217,q_217,UMDvsUNC,1,2,False,462,13.506432
218,q_218,UMDvsUNC,25,2,False,18,22.182413
219,q_219,UMDvsUNC,43,4,False,18,10.727992
220,q_220,UMDvsUNC,31,25,False,18,17.822903
221,q_221,UMDvsUNC,39,,False,18,10.388769
222,q_222,UMDvsUNC,indeterminate,12,False,589,14.964123
223,q_223,UMDvsUNC,22,85,False,18,18.4095
224,q_224,UMDvsUNC,1,2,False,463,13.903107
225,q_225,UMDvsUNC,19,2,False,414,15.780196
226,q_226,UMDvsUNC,34,,False,18,10.397156
227,q_227,UMDvsUNC,35,37,False,18,14.415941
228,q_228,UMDvsUNC,39,5,False,392,15.079288
229,q_229,UMDvsUNC,indeterminate,2,False,404,12.679481
230,q_230,UMDvsUNC,28,19,False,18,29.941114
231,q_231,UMDvsUNC,1,2,False,554,14.581768
232,q_232,UMDvsUNC,19,21,False,18,19.137813
233,q_233,UMDvsUNC,34,,False,18,10.350976
234,q_234,UMDvsUNC,30,44,False,401,15.401851
235,q_235,UMDvsUNC,40,4,False,540,14.983194
236,q_236,UMDvsUNC,3,14,False,18,9.938078
237,q_237,UMDvsUNC,22,33,False,18,12.892589
238,q_238,UMDvsUNC,1,2,False,18,8.956675
239,q_239,UMDvsUNC,23,16,False,655,19.244336
240,q_240,UMDvsUNC,40,,False,18,12.831673
241,q_241,UMDvsUNC,29,31,False,18,17.257096
242,q_242,UMDvsUNC,43,,False,18,56.635876
243,q_243,UMDvsUNC,indeterminate,16,False,459,15.15178
244,q_244,UMDvsUNC,19,,False,18,16.110853
