index,question_id,dataset,true_answer,llm_answer,is_correct,reasoning_length,process_time_seconds
74,q_74,Emergency_Department,35,35,True,301,7.157596
75,q_75,Emergency_Department,23,23,True,200,6.22166
76,q_76,Emergency_Department,20,20,True,467,7.005719
77,q_77,Emergency_Department,24,24,True,18,4.830004
78,q_78,Emergency_Department,30,30,True,18,6.037439
79,q_79,Emergency_Department,57,57,True,18,3.228665
80,q_80,Emergency_Department,37,37,True,18,4.41966
81,q_81,Emergency_Department,35,35,True,317,6.186207
82,q_82,Emergency_Department,23,23,True,18,5.659163
83,q_83,Emergency_Department,20,20,True,396,4.983017
84,q_84,Emergency_Department,24,24,True,18,4.875416
85,q_85,Emergency_Department,30,30,True,374,6.425113
86,q_86,Emergency_Department,57,57,True,239,4.562199
87,q_87,Emergency_Department,37,37,True,277,6.231443
88,q_88,Emergency_Department,35,59,False,396,5.036142
89,q_89,Emergency_Department,23,23,True,275,5.766934
90,q_90,Emergency_Department,20,20,True,261,4.760646
91,q_91,Emergency_Department,24,24,True,306,5.098771
92,q_92,Emergency_Department,30,30,True,300,4.996727
93,q_93,Emergency_Department,57,57,True,351,4.140821
94,q_94,Emergency_Department,37,37,True,287,5.180063
95,q_95,Emergency_Department,35,59,False,377,6.018643
96,q_96,Emergency_Department,23,23,True,18,4.935454
97,q_97,Emergency_Department,20,20,True,18,4.813269
98,q_98,Emergency_Department,24,24,True,18,4.866491
99,q_99,Emergency_Department,30,30,True,319,5.447843
100,q_100,Emergency_Department,57,57,True,163,3.927845
101,q_101,Emergency_Department,37,37,True,275,4.910284
102,q_102,Emergency_Department,35,59,False,321,4.7138
103,q_103,Emergency_Department,23,23,True,18,4.312072
104,q_104,Emergency_Department,20,20,True,18,4.368844
105,q_105,Emergency_Department,24,24,True,328,5.472155
106,q_106,Emergency_Department,30,30,True,310,5.786119
107,q_107,Emergency_Department,57,57,True,193,3.278951
108,q_108,Emergency_Department,37,37,True,18,4.285462
109,q_109,Emergency_Department,35,35,True,18,5.078201
110,q_110,Emergency_Department,23,23,True,18,4.246757
111,q_111,Emergency_Department,20,20,True,260,5.055777
112,q_112,Emergency_Department,24,24,True,243,4.314988
113,q_113,UMDvsUNC,34,34,True,210,3.99217
114,q_114,UMDvsUNC,69,69,True,209,3.32669
115,q_115,UMDvsUNC,35,20,False,332,3.903926
116,q_116,UMDvsUNC,14,14,True,18,3.235886
117,q_117,UMDvsUNC,15,15,True,390,4.262303
118,q_118,UMDvsUNC,23,23,True,288,4.286779
119,q_119,UMDvsUNC,16,8,False,219,7.097843
120,q_120,UMDvsUNC,10,10,True,252,4.077353
121,q_121,UMDvsUNC,34,34,True,287,3.649272
122,q_122,UMDvsUNC,69,69,True,197,3.619131
123,q_123,UMDvsUNC,35,35,True,18,3.812149
124,q_124,UMDvsUNC,14,14,True,193,3.679089
125,q_125,UMDvsUNC,15,15,True,359,4.677699
126,q_126,UMDvsUNC,23,23,True,378,4.550786
127,q_127,UMDvsUNC,10,10,True,224,4.023002
128,q_128,UMDvsUNC,indeterminate,10,False,270,5.037959
129,q_129,UMDvsUNC,34,34,True,176,3.752812
130,q_130,UMDvsUNC,69,69,True,157,3.408817
131,q_131,UMDvsUNC,35,35,True,225,4.139206
132,q_132,UMDvsUNC,14,14,True,180,4.339233
133,q_133,UMDvsUNC,15,15,True,148,3.434507
134,q_134,UMDvsUNC,15,15,True,148,4.608299
135,q_135,UMDvsUNC,indeterminate,indeterminate,True,179,4.096804
136,q_136,UMDvsUNC,indeterminate,indeterminate,True,265,5.488708
137,q_137,UMDvsUNC,34,34,True,215,3.312351
138,q_138,UMDvsUNC,69,69,True,214,3.636641
139,q_139,UMDvsUNC,35,35,True,18,4.793074
140,q_140,UMDvsUNC,14,14,True,197,3.643254
141,q_141,UMDvsUNC,15,15,True,333,3.649613
142,q_142,UMDvsUNC,15,15,True,197,5.918087
143,q_143,UMDvsUNC,indeterminate,0,False,235,6.02978
144,q_144,UMDvsUNC,indeterminate,indeterminate,True,191,3.983553
145,q_145,UMDvsUNC,34,34,True,149,4.340414
146,q_146,UMDvsUNC,69,69,True,305,2.323455
147,q_147,UMDvsUNC,35,35,True,194,4.815477
148,q_148,UMDvsUNC,indeterminate,35,False,880,5.891952
149,q_149,UMDvsUNC,indeterminate,0,False,231,4.380859
150,q_150,UMDvsUNC,indeterminate,69,False,208,4.124935
151,q_151,UMDvsUNC,indeterminate,indeterminate,True,189,4.533419
152,q_152,UMDvsUNC,indeterminate,indeterminate,True,187,4.571543
153,q_153,UMDvsUNC,34,34,True,142,4.145421
154,q_154,UMDvsUNC,69,69,True,201,3.323119
155,q_155,UMDvsUNC,35,35,True,341,4.392819
156,q_156,UMDvsUNC,indeterminate,34,False,225,5.067665
157,q_157,UMDvsUNC,indeterminate,0,False,214,5.808609
158,q_158,UMDvsUNC,indeterminate,69,False,212,5.581883
159,q_159,UMDvsUNC,indeterminate,indeterminate,True,186,4.841713
160,q_160,UMDvsUNC,indeterminate,indeterminate,True,193,4.919667
161,q_161,UMDvsUNC,34,6,False,18,7.028165
162,q_162,UMDvsUNC,60,8,False,18,7.244293
163,q_163,UMDvsUNC,23,4,False,463,5.682422
164,q_164,UMDvsUNC,24,15,False,18,5.437005
165,q_165,UMDvsUNC,53,48,False,159,3.945002
166,q_166,UMDvsUNC,8,5,False,276,5.534458
167,q_167,UMDvsUNC,4,4,True,292,3.871787
168,q_168,UMDvsUNC,34,7,False,210,4.295349
169,q_169,UMDvsUNC,69,8+16+8=32,False,766,10.954444
170,q_170,UMDvsUNC,22,22,True,400,5.086537
171,q_171,UMDvsUNC,24,15,False,18,3.799175
172,q_172,UMDvsUNC,49,15,False,342,3.625405
173,q_173,UMDvsUNC,8,8,True,354,5.743213
174,q_174,UMDvsUNC,indeterminate,indeterminate,True,269,4.592943
175,q_175,UMDvsUNC,34,15 is incorrect because it is the count for a different path; the correct count is 34.,False,274,4.117651
176,q_176,UMDvsUNC,69,22,False,425,6.240012
177,q_177,UMDvsUNC,22,22,True,18,4.108036
178,q_178,UMDvsUNC,24,24,True,148,3.970137
179,q_179,UMDvsUNC,49,30,False,616,5.585066
180,q_180,UMDvsUNC,indeterminate,indeterminate,True,146,5.532142
181,q_181,UMDvsUNC,indeterminate,indeterminate,True,271,5.501645
182,q_182,UMDvsUNC,34,34,True,282,4.218173
183,q_183,UMDvsUNC,69,46,False,343,6.921122
184,q_184,UMDvsUNC,22,22,True,155,4.554208
185,q_185,UMDvsUNC,24,24,True,347,5.449083
186,q_186,UMDvsUNC,49,30,False,329,3.977524
187,q_187,UMDvsUNC,indeterminate,indeterminate,True,145,5.928114
188,q_188,UMDvsUNC,indeterminate,indeterminate,True,174,5.306182
189,q_189,UMDvsUNC,34,34,True,214,4.910637
190,q_190,UMDvsUNC,69,46,False,323,5.467968
191,q_191,UMDvsUNC,22,22,True,284,4.485087
192,q_192,UMDvsUNC,24,24,True,476,5.662174
193,q_193,UMDvsUNC,34,34,True,227,3.389141
194,q_194,UMDvsUNC,indeterminate,indeterminate,True,206,5.168803
195,q_195,UMDvsUNC,indeterminate,0,False,241,7.340901
196,q_196,UMDvsUNC,34,34,True,151,3.491031
197,q_197,UMDvsUNC,69,46,False,281,5.254498
198,q_198,UMDvsUNC,22,23,False,263,3.549145
199,q_199,UMDvsUNC,24,24,True,142,4.542209
200,q_200,UMDvsUNC,34,24,False,251,5.005893
201,q_201,UMDvsUNC,indeterminate,indeterminate,True,227,5.725933
202,q_202,UMDvsUNC,indeterminate,indeterminate,True,242,6.097139
203,q_203,UMDvsUNC,1,1,True,156,5.226618
204,q_204,UMDvsUNC,21,21,True,390,9.951235
205,q_205,UMDvsUNC,33,33,True,18,4.697065
206,q_206,UMDvsUNC,28,28,True,18,3.228678
207,q_207,UMDvsUNC,42,42,True,18,3.818008
208,q_208,UMDvsUNC,indeterminate,21,False,221,4.705385
209,q_209,UMDvsUNC,21,21,True,18,7.115979
210,q_210,UMDvsUNC,1,1,True,311,5.128087
211,q_211,UMDvsUNC,21,21,True,18,7.410863
212,q_212,UMDvsUNC,50,50,True,238,6.634339
213,q_213,UMDvsUNC,27,23,False,219,6.334687
214,q_214,UMDvsUNC,34,34,True,272,5.60771
215,q_215,UMDvsUNC,indeterminate,21,False,18,4.274546
216,q_216,UMDvsUNC,16,16,True,310,7.090962
217,q_217,UMDvsUNC,1,1,True,154,4.007048
218,q_218,UMDvsUNC,25,27,False,339,7.982213
219,q_219,UMDvsUNC,43,43,True,18,3.06875
220,q_220,UMDvsUNC,31,29,False,222,4.058287
221,q_221,UMDvsUNC,39,39,True,339,7.591696
222,q_222,UMDvsUNC,indeterminate,0,False,308,6.464778
223,q_223,UMDvsUNC,22,20,False,18,5.306247
224,q_224,UMDvsUNC,1,1,True,333,4.894428
225,q_225,UMDvsUNC,19,37,False,172,6.72337
226,q_226,UMDvsUNC,34,34,True,18,3.356665
227,q_227,UMDvsUNC,35,37,False,171,4.200003
228,q_228,UMDvsUNC,39,39,True,215,4.834292
229,q_229,UMDvsUNC,indeterminate,indeterminate,True,341,7.025587
230,q_230,UMDvsUNC,28,28,True,18,5.278518
231,q_231,UMDvsUNC,1,1,True,219,4.028333
232,q_232,UMDvsUNC,19,38,False,18,7.178098
233,q_233,UMDvsUNC,34,34,True,247,4.300091
234,q_234,UMDvsUNC,30,30,True,319,4.475623
235,q_235,UMDvsUNC,40,40,True,18,3.791246
236,q_236,UMDvsUNC,3,14,False,128,4.878854
237,q_237,UMDvsUNC,22,22,True,252,5.704324
238,q_238,UMDvsUNC,1,1,True,211,4.447157
239,q_239,UMDvsUNC,23,38,False,337,6.780411
240,q_240,UMDvsUNC,40,40,True,186,4.115381
241,q_241,UMDvsUNC,29,29,True,387,4.581435
242,q_242,UMDvsUNC,43,43,True,18,3.984014
243,q_243,UMDvsUNC,indeterminate,16,False,18,5.719634
244,q_244,UMDvsUNC,19,2,False,297,9.067007
